"cv.at","click.id","user.id","campaign.id"
"2015-04-28 06:58:13",661122,14472,"Campaign025"
"2015-04-28 06:58:14",659400,14472,"Campaign072"
"2015-04-28 07:01:14",663350,14472,"Campaign025"
"2015-04-28 07:16:13",701097,14472,"Campaign014"
"2015-04-28 07:37:14",749435,14472,"Campaign040"
"2015-04-28 18:16:20",2014306,14472,"Campaign025"
"2015-04-28 18:31:25",2063030,14472,"Campaign025"
"2015-04-28 17:10:01",1842108,158697,"Campaign039"
"2015-04-28 17:10:28",841753,97613,"Campaign090"
"2015-04-28 23:25:43",3139439,94480,"Campaign031"
"2015-04-28 19:43:26",2272022,134737,"Campaign103"
"2015-04-28 19:46:34",2288093,134737,"Campaign103"
"2015-04-28 22:16:48",2862381,134737,"Campaign103"
"2015-04-28 02:45:04",383934,73193,"Campaign046"
"2015-04-28 20:01:37",2330816,121351,"Campaign131"
"2015-04-28 21:53:00",1503827,121351,"Campaign131"
"2015-04-28 22:57:37",2780714,28439,"Campaign103"
"2015-04-28 23:19:43",3112704,28439,"Campaign103"
"2015-04-28 17:49:43",1947944,94403,"Campaign088"
"2015-04-28 23:23:55",3140229,76387,"Campaign027"
"2015-04-28 18:37:15",2007528,66146,"Campaign131"
"2015-04-28 16:22:47",1904247,160270,"Campaign078"
"2015-04-28 09:00:12",2843772,122521,"Campaign032"
"2015-04-28 22:41:22",3137666,38466,"Campaign048"
"2015-04-28 20:31:21",2427703,130348,"Campaign053"
"2015-04-28 19:15:43",2183978,60598,"Campaign012"
"2015-04-28 21:16:25",2530015,11347,"Campaign047"
"2015-04-28 22:49:26",2991978,11347,"Campaign047"
"2015-04-28 23:04:22",2138613,76488,"Campaign057"
"2015-04-28 11:22:19",1562715,163466,"Campaign107"
"2015-04-28 02:45:53",3221440,20008,"Campaign050"
"2015-04-29 16:51:38",2122084,27936,"Campaign039"
"2015-04-29 04:53:04",547156,119355,"Campaign053"
"2015-04-29 13:00:54",1726777,55638,"Campaign082"
"2015-04-29 18:16:04",1388150,78396,"Campaign107"
"2015-04-29 09:47:35",1175392,23777,"Campaign131"
"2015-04-29 09:00:51",1046306,26534,"Campaign090"
"2015-04-29 14:25:33",2001376,93411,"Campaign115"
"2015-04-29 03:31:35",2445760,123874,"Campaign043"
"2015-04-29 23:01:59",3812032,158863,"Campaign123"
"2015-04-29 03:10:07",454785,3937,"Campaign014"
"2015-04-29 00:16:46",62427,150683,"Campaign025"
"2015-04-29 17:41:05",738333,107591,"Campaign090"
"2015-04-29 17:42:07",2379977,108975,"Campaign101"
"2015-04-29 12:51:17",2834551,63417,"Campaign039"
"2015-04-29 11:48:18",1536780,6896,"Campaign080"
"2015-04-29 23:28:30",3920135,43208,"Campaign068"
"2015-04-29 14:40:34",2046442,103715,"Campaign019"
"2015-04-29 21:10:42",3342208,89263,"Campaign075"
"2015-04-29 10:54:14",2862145,130272,"Campaign045"
"2015-04-29 20:24:40",1740652,28292,"Campaign027"
"2015-04-29 14:40:37",2047150,132794,"Campaign040"
"2015-04-29 19:16:39",3341121,103272,"Campaign053"
"2015-04-29 14:18:53",396507,121521,"Campaign082"
"2015-04-29 16:49:42",2442134,116561,"Campaign131"
"2015-04-29 23:07:41",3575921,163520,"Campaign014"
"2015-04-29 22:01:16",3353581,59997,"Campaign024"
"2015-04-29 18:25:48",2771281,53138,"Campaign073"
"2015-04-29 14:52:34",2080838,8200,"Campaign131"
"2015-04-29 10:58:48",4101871,168885,"Campaign069"
"2015-04-29 23:27:28",2354316,21016,"Campaign107"
"2015-04-29 17:22:28",2568342,145328,"Campaign103"
"2015-04-29 18:37:43",2812372,145328,"Campaign103"
"2015-04-29 19:14:35",2777662,145328,"Campaign103"
"2015-04-29 12:10:05",3310212,32491,"Campaign010"
"2015-04-29 19:23:07",759297,61708,"Campaign065"
"2015-04-29 10:23:16",1096489,49075,"Campaign103"
"2015-04-29 12:44:15",1703984,49075,"Campaign103"
"2015-04-29 12:46:26",1706913,49075,"Campaign103"
"2015-04-29 08:17:51",2291534,160439,"Campaign124"
"2015-04-29 07:47:28",2941881,43255,"Campaign076"
"2015-04-29 12:34:03",2698634,116270,"Campaign012"
"2015-04-29 19:25:19",2916996,145149,"Campaign090"
"2015-04-29 14:15:31",1891038,166792,"Campaign053"
"2015-04-29 17:34:50",723824,29094,"Campaign090"
"2015-04-29 16:34:19",872771,30267,"Campaign107"
"2015-04-29 02:05:09",2459168,60811,"Campaign108"
"2015-04-29 12:59:50",1728989,57954,"Campaign001"
"2015-04-29 17:51:39",1081663,66217,"Campaign010"
"2015-04-29 19:57:57",3054169,150884,"Campaign090"
"2015-04-29 21:18:46",3017563,36207,"Campaign021"
"2015-04-29 17:36:36",2469658,137268,"Campaign131"
"2015-04-29 10:51:37",1371023,94651,"Campaign077"
"2015-04-29 13:57:10",1919349,120363,"Campaign002"
"2015-04-29 19:19:43",2945290,72812,"Campaign103"
"2015-04-29 20:07:23",3099308,117828,"Campaign014"
"2015-04-29 18:01:29",2695133,52018,"Campaign131"
"2015-04-29 18:31:40",2792903,52018,"Campaign131"
"2015-04-29 23:04:28",3784556,64916,"Campaign010"
"2015-04-29 23:04:28",3784556,105824,"Campaign010"
"2015-04-29 08:52:56",212801,48657,"Campaign133"
"2015-04-29 09:07:45",769368,148881,"Campaign123"
"2015-04-29 15:36:19",565905,153956,"Campaign085"
"2015-04-29 15:58:27",2294840,124406,"Campaign040"
"2015-04-29 10:25:15",1297691,77783,"Campaign088"
"2015-04-29 10:31:14",1315661,77783,"Campaign052"
"2015-04-29 20:04:36",2910194,47529,"Campaign103"
"2015-04-29 05:41:03",2519,119341,"Campaign007"
"2015-04-29 16:04:15",760336,5825,"Campaign076"
"2015-04-29 01:28:00",2709103,89560,"Campaign027"
"2015-04-29 01:13:19",229806,130847,"Campaign103"
"2015-04-29 02:15:17",205472,130847,"Campaign103"
"2015-04-29 07:31:59",570688,14947,"Campaign055"
"2015-04-29 19:29:05",2639709,10206,"Campaign027"
"2015-04-29 12:08:46",1574196,95518,"Campaign070"
"2015-04-29 09:10:12",980508,30127,"Campaign103"
"2015-04-29 23:58:11",3773669,30127,"Campaign103"
"2015-04-29 13:07:09",1634694,129751,"Campaign131"
"2015-04-29 21:47:33",2473914,28936,"Campaign109"
"2015-04-29 22:18:04",3286334,103563,"Campaign047"
"2015-04-29 16:19:32",2360321,28252,"Campaign052"
"2015-04-29 11:07:25",1418575,35941,"Campaign131"
"2015-04-29 06:14:42",1197676,32930,"Campaign014"
"2015-04-29 16:04:38",2310157,58441,"Campaign131"
"2015-04-29 21:59:26",3547814,22777,"Campaign121"
"2015-04-29 19:56:47",2685765,159897,"Campaign020"
"2015-04-29 00:43:16",146762,75831,"Campaign088"
"2015-04-29 11:46:21",3901124,12475,"Campaign027"
"2015-04-29 18:31:23",2763858,120456,"Campaign090"
"2015-04-29 19:25:39",2964305,71981,"Campaign103"
"2015-04-29 22:55:27",3785005,22604,"Campaign115"
"2015-04-29 23:58:18",4039876,58346,"Campaign131"
"2015-04-29 03:40:05",486409,10268,"Campaign047"
"2015-04-29 04:49:03",546826,10268,"Campaign120"
"2015-04-29 05:43:07",600628,10268,"Campaign047"
"2015-04-29 00:04:19",2867195,31128,"Campaign107"
"2015-04-29 00:04:19",1958211,31128,"Campaign038"
"2015-04-29 00:04:19",1833945,31128,"Campaign098"
"2015-04-29 10:46:09",1064398,59831,"Campaign107"
"2015-04-29 23:00:11",2280711,39741,"Campaign107"
"2015-04-29 23:21:52",1959326,82826,"Campaign109"
"2015-04-29 16:54:38",2470671,12027,"Campaign015"
"2015-04-29 01:56:52",252422,141104,"Campaign024"
"2015-04-29 12:45:54",1694947,63600,"Campaign050"
"2015-04-29 12:41:11",1679547,125152,"Campaign036"
"2015-04-29 12:19:23",1590734,84718,"Campaign121"
"2015-04-29 10:23:30",8971,59773,"Campaign049"
"2015-04-29 21:22:48",3370202,78491,"Campaign002"
"2015-04-29 22:04:31",3564965,39990,"Campaign131"
"2015-04-29 22:04:31",3564965,119422,"Campaign131"
"2015-04-29 04:49:08",548419,162010,"Campaign131"
"2015-04-29 00:24:50",34183,82561,"Campaign098"
"2015-04-29 15:15:57",2152289,145567,"Campaign097"
"2015-04-29 10:42:36",1346048,52368,"Campaign131"
"2015-04-29 18:49:11",2851491,52368,"Campaign090"
"2015-04-29 02:22:02",222064,12212,"Campaign103"
"2015-04-29 07:49:21",846321,60703,"Campaign052"
"2015-04-29 21:08:32",2156659,35682,"Campaign062"
"2015-04-29 00:30:49",1241042,15728,"Campaign115"
"2015-04-29 00:46:22",158629,42461,"Campaign103"
"2015-04-29 09:14:24",1083559,131741,"Campaign052"
"2015-04-29 04:19:05",523507,137240,"Campaign088"
"2015-04-29 21:13:38",1456189,96790,"Campaign023"
"2015-04-29 22:44:18",541369,17630,"Campaign043"
"2015-04-29 17:49:40",2649895,4460,"Campaign103"
"2015-04-29 19:40:18",2264692,88532,"Campaign071"
"2015-04-29 14:49:07",1950165,137826,"Campaign057"
"2015-04-29 19:53:41",764261,102634,"Campaign039"
"2015-04-29 20:55:35",276277,35703,"Campaign121"
"2015-04-29 17:29:12",1499330,45493,"Campaign090"
"2015-04-29 09:42:23",1167044,142526,"Campaign098"
"2015-04-29 18:58:42",2881473,72391,"Campaign115"
"2015-04-29 10:49:28",1369268,123578,"Campaign131"
"2015-04-29 00:20:29",3108479,119842,"Campaign131"
"2015-04-29 19:02:33",2736602,157971,"Campaign103"
"2015-04-29 18:42:50",1921399,161633,"Campaign124"
"2015-04-29 21:52:32",3211448,82621,"Campaign103"
"2015-04-29 19:43:43",3025947,160946,"Campaign028"
"2015-04-29 22:31:54",3687187,44663,"Campaign103"
"2015-04-29 21:24:16",1378680,114150,"Campaign010"
"2015-04-29 21:24:31",3396631,114150,"Campaign010"
"2015-04-29 14:39:24",1914147,64425,"Campaign103"
"2015-04-29 10:28:16",1306434,101840,"Campaign040"
"2015-04-29 23:28:29",3923810,103152,"Campaign040"
"2015-04-29 05:10:10",566165,102224,"Campaign057"
"2015-04-29 23:58:30",3606105,62250,"Campaign040"
"2015-04-29 15:34:32",2218353,20872,"Campaign040"
"2015-04-29 15:34:38",2220894,20872,"Campaign072"
"2015-04-29 15:43:28",2243567,20872,"Campaign025"
"2015-04-29 15:43:33",2244292,20872,"Campaign040"
"2015-04-29 09:57:22",365452,10475,"Campaign030"
"2015-04-29 23:34:40",3781159,38939,"Campaign121"
"2015-04-29 23:04:27",3792235,65311,"Campaign131"
"2015-04-29 14:13:15",1887480,92638,"Campaign027"
"2015-04-29 19:20:25",2762614,92638,"Campaign027"
"2015-04-29 23:57:28",3299265,33445,"Campaign124"
"2015-04-29 05:36:10",591848,21245,"Campaign079"
"2015-04-29 14:58:25",2032143,139382,"Campaign055"
"2015-04-29 10:52:15",1374797,137948,"Campaign025"
"2015-04-29 17:13:32",2532593,69887,"Campaign014"
"2015-04-29 01:02:50",2037210,137903,"Campaign005"
"2015-04-29 11:22:20",1464392,28255,"Campaign115"
"2015-04-29 14:16:35",1975881,91844,"Campaign103"
"2015-04-29 17:18:49",2458297,91408,"Campaign090"
"2015-04-29 01:25:11",263930,85015,"Campaign103"
"2015-04-29 17:07:19",2370605,85015,"Campaign103"
"2015-04-29 11:18:28",1446805,93629,"Campaign030"
"2015-04-29 15:30:27",2179493,41000,"Campaign027"
"2015-04-29 20:15:29",2092680,112249,"Campaign107"
"2015-04-29 18:04:24",2630332,138721,"Campaign019"
"2015-04-29 11:42:09",1346854,108041,"Campaign129"
"2015-04-29 20:37:13",3029711,67826,"Campaign002"
"2015-04-29 22:06:24",3568240,66329,"Campaign053"
"2015-04-29 05:41:34",3161891,115759,"Campaign064"
"2015-04-29 19:17:10",1641851,28406,"Campaign090"
"2015-04-29 21:35:17",1694109,37782,"Campaign042"
"2015-04-29 22:44:45",3734224,162189,"Campaign090"
"2015-04-29 17:27:37",2583967,55135,"Campaign131"
"2015-04-29 01:09:33",925829,145990,"Campaign076"
"2015-04-29 23:17:46",3611545,142258,"Campaign072"
"2015-04-29 09:56:23",566314,43406,"Campaign116"
"2015-04-29 08:07:25",1860687,111512,"Campaign049"
"2015-04-29 17:04:35",2502003,131354,"Campaign072"
"2015-04-29 14:03:53",1736865,79791,"Campaign014"
"2015-04-29 11:06:59",2994706,21241,"Campaign107"
"2015-04-29 14:46:12",2000566,47649,"Campaign001"
"2015-04-29 03:10:15",453375,158048,"Campaign040"
"2015-04-29 21:01:24",3299123,158048,"Campaign040"
"2015-04-29 20:15:29",3075175,57050,"Campaign027"
"2015-04-29 20:37:17",3181523,57050,"Campaign027"
"2015-04-29 21:24:26",3271599,5726,"Campaign002"
"2015-04-29 23:43:01",3814669,122086,"Campaign077"
"2015-04-29 09:09:43",2765469,152121,"Campaign055"
"2015-04-29 17:41:20",1409580,57183,"Campaign129"
"2015-04-29 22:10:50",2718736,49021,"Campaign027"
"2015-04-29 14:05:20",1861716,48459,"Campaign090"
"2015-04-29 01:24:59",1953053,62109,"Campaign018"
"2015-04-29 19:43:33",3025586,65212,"Campaign079"
"2015-04-29 10:13:35",1134415,151296,"Campaign030"
"2015-04-29 20:44:20",2328600,101101,"Campaign115"
"2015-04-29 13:43:24",1850817,115493,"Campaign088"
"2015-04-29 11:03:03",1397925,19153,"Campaign098"
"2015-04-29 11:03:03",1397925,72770,"Campaign098"
"2015-04-29 10:40:21",237654,100855,"Campaign103"
"2015-04-29 19:37:54",160338,79002,"Campaign107"
"2015-04-29 19:31:05",2977665,133079,"Campaign027"
"2015-04-29 10:52:19",1374356,136387,"Campaign088"
"2015-04-29 14:10:23",1960107,136387,"Campaign052"
"2015-04-29 17:01:33",2498265,136387,"Campaign052"
"2015-04-29 17:10:38",2525072,136387,"Campaign088"
"2015-04-29 22:59:00",3755580,31227,"Campaign129"
"2015-04-29 08:06:07",2435070,132557,"Campaign131"
"2015-04-29 21:57:38",2788659,28458,"Campaign090"
"2015-04-29 17:22:35",2567493,44188,"Campaign016"
"2015-04-29 08:01:29",877398,126333,"Campaign103"
"2015-04-29 10:33:43",1216708,43048,"Campaign079"
"2015-04-29 06:41:12",2286046,102569,"Campaign090"
"2015-04-29 06:41:12",2286046,125737,"Campaign090"
"2015-04-29 10:15:19",1253490,147848,"Campaign067"
"2015-04-29 18:43:44",2447162,132139,"Campaign019"
"2015-04-29 03:01:16",441255,93692,"Campaign131"
"2015-04-29 19:34:32",3143615,50834,"Campaign131"
"2015-04-29 01:32:10",273980,9787,"Campaign053"
"2015-04-29 20:26:57",2454837,149412,"Campaign044"
"2015-04-29 21:21:29",3234266,120686,"Campaign036"
"2015-04-29 17:50:17",2277015,162527,"Campaign049"
"2015-04-29 19:43:16",2996394,48052,"Campaign077"
"2015-04-29 09:03:39",2835589,48291,"Campaign115"
"2015-04-29 13:58:38",867935,48291,"Campaign115"
"2015-04-29 15:13:43",2143044,48291,"Campaign115"
"2015-04-29 11:40:38",1421323,46677,"Campaign072"
"2015-04-29 20:10:32",2829636,46677,"Campaign014"
"2015-04-29 03:29:49",373881,168778,"Campaign097"
"2015-04-29 13:00:08",1749022,151827,"Campaign079"
"2015-04-29 16:23:17",2356958,104107,"Campaign019"
"2015-04-29 12:27:44",1639629,81794,"Campaign003"
"2015-04-29 12:24:33",1338497,69070,"Campaign055"
"2015-04-29 08:10:52",901480,22038,"Campaign005"
"2015-04-29 14:24:41",1781201,82425,"Campaign053"
"2015-04-29 00:34:20",114215,17745,"Campaign103"
"2015-04-29 21:37:30",3441579,17745,"Campaign103"
"2015-04-29 23:28:25",3911169,17745,"Campaign103"
"2015-04-29 23:40:23",3963373,17745,"Campaign103"
"2015-04-29 02:15:03",373562,7118,"Campaign062"
"2015-04-29 22:52:47",1743775,51770,"Campaign094"
"2015-04-29 07:06:52",739671,140193,"Campaign069"
"2015-04-29 15:16:36",1469467,59616,"Campaign039"
"2015-04-29 23:33:46",3427034,132864,"Campaign010"
"2015-04-29 17:55:54",2125013,107637,"Campaign090"
"2015-04-29 10:08:03",2723148,127974,"Campaign116"
"2015-04-29 14:32:59",1888090,59017,"Campaign103"
"2015-04-29 21:08:31",3319974,168626,"Campaign115"
"2015-04-29 21:01:32",3289310,35922,"Campaign025"
"2015-04-29 22:13:04",4058020,64404,"Campaign129"
"2015-04-29 21:00:31",1890964,82960,"Campaign107"
"2015-04-29 00:43:26",3193136,28994,"Campaign103"
"2015-04-29 11:33:08",1491605,111242,"Campaign124"
"2015-04-29 13:36:53",2942931,82178,"Campaign107"
"2015-04-29 19:03:45",1911188,112383,"Campaign014"
"2015-04-29 07:07:31",747216,4370,"Campaign090"
"2015-04-29 13:53:16",1306640,154660,"Campaign074"
"2015-04-29 23:25:00",2886667,155386,"Campaign010"
"2015-04-29 02:08:50",917357,153812,"Campaign018"
"2015-04-29 17:17:12",2507942,145274,"Campaign103"
"2015-04-29 12:06:14",1584961,140359,"Campaign053"
"2015-04-29 10:38:06",1291694,101720,"Campaign075"
"2015-04-29 21:25:38",3391252,7282,"Campaign088"
"2015-04-29 08:35:49",3062515,50135,"Campaign107"
"2015-04-29 17:40:31",2628614,149179,"Campaign131"
"2015-04-29 23:23:54",3904403,50338,"Campaign077"
"2015-04-29 19:21:17",980046,152152,"Campaign014"
"2015-04-29 09:52:46",1680526,164842,"Campaign076"
"2015-04-29 12:37:26",1678106,82093,"Campaign011"
"2015-04-29 20:45:28",2584085,44599,"Campaign053"
"2015-04-29 21:12:58",263226,71616,"Campaign082"
"2015-04-29 11:09:21",1132587,54319,"Campaign098"
"2015-04-29 16:12:52",1990901,8155,"Campaign027"
"2015-04-29 20:57:13",3283011,97803,"Campaign097"
"2015-04-29 20:43:24",3227738,36952,"Campaign016"
"2015-04-29 15:03:09",2109488,64642,"Campaign011"
"2015-04-29 04:20:54",525206,139623,"Campaign075"
"2015-04-29 03:26:34",191772,121738,"Campaign090"
"2015-04-29 13:13:19",1783095,128888,"Campaign081"
"2015-04-29 19:50:15",1004597,36311,"Campaign053"
"2015-04-29 16:42:30",2393267,75953,"Campaign124"
"2015-04-29 00:59:54",1473562,8845,"Campaign115"
"2015-04-29 23:32:35",1420330,99344,"Campaign133"
"2015-04-29 16:11:46",3409665,32466,"Campaign124"
"2015-04-29 18:08:35",2576655,85296,"Campaign027"
"2015-04-29 00:24:48",3122245,38810,"Campaign103"
"2015-04-29 22:13:50",3605474,150680,"Campaign115"
"2015-04-29 23:26:48",3913995,150680,"Campaign115"
"2015-04-29 07:39:08",820532,10960,"Campaign039"
"2015-04-29 06:37:39",1867326,21305,"Campaign012"
"2015-04-29 11:04:14",1414377,14472,"Campaign025"
"2015-04-29 20:46:16",1264054,25431,"Campaign082"
"2015-04-29 21:54:56",2547568,48882,"Campaign126"
"2015-04-29 23:05:51",3815830,41500,"Campaign024"
"2015-04-29 13:48:53",1894638,101937,"Campaign081"
"2015-04-29 22:31:56",3665798,158323,"Campaign112"
"2015-04-29 09:25:09",3199097,51132,"Campaign024"
"2015-04-29 19:35:43",2758570,33923,"Campaign012"
"2015-04-29 15:07:24",2130397,8336,"Campaign103"
"2015-04-29 13:12:22",1786693,107126,"Campaign097"
"2015-04-29 12:17:56",1393011,85626,"Campaign080"
"2015-04-29 15:54:47",164860,89922,"Campaign098"
"2015-04-29 17:58:54",1464554,140276,"Campaign090"
"2015-04-29 21:13:07",3349771,4265,"Campaign098"
"2015-04-29 14:39:50",1836969,24274,"Campaign121"
"2015-04-29 07:59:04",725181,163278,"Campaign108"
"2015-04-29 00:08:09",3062445,94480,"Campaign031"
"2015-04-29 16:37:40",2419991,94480,"Campaign031"
"2015-04-29 10:55:18",1388768,134737,"Campaign103"
"2015-04-29 10:55:27",1389043,134737,"Campaign103"
"2015-04-29 19:22:49",2952955,159132,"Campaign103"
"2015-04-29 08:34:12",969436,99952,"Campaign088"
"2015-04-29 00:19:17",67192,28439,"Campaign103"
"2015-04-29 10:37:19",3315227,24721,"Campaign116"
"2015-04-29 12:55:11",2434626,119677,"Campaign012"
"2015-04-29 15:25:34",2171654,127976,"Campaign025"
"2015-04-29 13:17:03",1796965,23246,"Campaign039"
"2015-04-29 16:37:53",2423745,16053,"Campaign131"
"2015-04-29 01:51:26",2841995,41074,"Campaign055"
"2015-04-29 15:21:43",2174612,52350,"Campaign090"
"2015-04-29 14:25:38",1985788,38582,"Campaign027"
"2015-04-29 03:33:22",473801,159843,"Campaign116"
"2015-04-29 21:09:11",1320404,126089,"Campaign111"
"2015-04-29 01:43:14",310593,87002,"Campaign052"
"2015-04-29 14:02:21",1909432,130348,"Campaign053"
"2015-04-29 23:24:45",2918323,80417,"Campaign027"
"2015-04-29 20:30:47",1994023,22467,"Campaign090"
"2015-04-29 01:16:17",243001,11347,"Campaign047"
"2015-04-29 10:25:24",1293720,11347,"Campaign047"
"2015-04-29 11:49:24",1532845,11347,"Campaign047"
"2015-04-29 17:59:42",3172286,122739,"Campaign012"
"2015-04-30 19:11:08",2234356,118462,"Campaign055"
"2015-04-30 22:27:21",2540873,23588,"Campaign073"
"2015-04-30 11:28:36",1169315,39840,"Campaign096"
"2015-04-30 14:25:04",1522715,119867,"Campaign128"
"2015-04-30 21:24:41",2279301,39614,"Campaign011"
"2015-04-30 08:52:59",2981176,99323,"Campaign131"
"2015-04-30 18:16:23",928032,577,"Campaign025"
"2015-04-30 15:04:28",1581984,118893,"Campaign126"
"2015-04-30 11:12:44",2550249,135795,"Campaign108"
"2015-04-30 17:56:32",1882243,67177,"Campaign131"
"2015-04-30 08:55:27",911609,120207,"Campaign121"
"2015-04-30 04:33:07",482710,25159,"Campaign002"
"2015-04-30 12:22:56",412522,43223,"Campaign056"
"2015-04-30 00:11:24",34376,2373,"Campaign079"
"2015-04-30 22:33:54",2872821,67738,"Campaign027"
"2015-04-30 02:25:50",2573913,126289,"Campaign049"
"2015-04-30 21:43:10",2566167,56958,"Campaign103"
"2015-04-30 16:26:20",2162813,28128,"Campaign091"
"2015-04-30 19:08:35",2223107,26124,"Campaign079"
"2015-04-30 00:04:26",8145,130223,"Campaign103"
"2015-04-30 01:01:44",4008156,130223,"Campaign103"
"2015-04-30 10:04:43",1027041,19095,"Campaign075"
"2015-04-30 19:10:48",3691236,44914,"Campaign088"
"2015-04-30 20:55:05",3049514,144421,"Campaign090"
"2015-04-30 14:10:17",1497105,86343,"Campaign131"
"2015-04-30 12:36:06",1291177,144161,"Campaign098"
"2015-04-30 13:40:59",1346947,129485,"Campaign055"
"2015-04-30 03:13:05",392569,130365,"Campaign011"
"2015-04-30 17:52:27",1995278,22706,"Campaign025"
"2015-04-30 22:06:28",2300189,8200,"Campaign131"
"2015-04-30 00:00:34",1510,59955,"Campaign070"
"2015-04-30 12:21:13",1669257,96324,"Campaign078"
"2015-04-30 00:26:54",1148467,6478,"Campaign111"
"2015-04-30 11:59:42",1032613,169459,"Campaign103"
"2015-04-30 22:56:35",3090018,62140,"Campaign027"
"2015-04-30 01:47:02",2279368,122469,"Campaign098"
"2015-04-30 19:55:28",2366613,110752,"Campaign131"
"2015-04-30 20:28:24",2475365,49075,"Campaign103"
"2015-04-30 20:28:33",2474869,49075,"Campaign103"
"2015-04-30 22:37:18",1466210,46702,"Campaign078"
"2015-04-30 11:27:07",1152801,119506,"Campaign098"
"2015-04-30 22:20:14",2905373,98185,"Campaign027"
"2015-04-30 13:11:17",3566827,98401,"Campaign027"
"2015-04-30 15:01:26",825692,50063,"Campaign087"
"2015-04-30 17:16:30",1898958,69953,"Campaign131"
"2015-04-30 20:51:27",3353402,126564,"Campaign116"
"2015-04-30 18:23:20",726386,130772,"Campaign082"
"2015-04-30 11:11:34",911009,36826,"Campaign101"
"2015-04-30 23:10:13",3058125,117557,"Campaign064"
"2015-04-30 21:42:24",2679855,25014,"Campaign040"
"2015-04-30 23:02:49",2950224,98044,"Campaign090"
"2015-04-30 20:02:23",2078269,54899,"Campaign040"
"2015-04-30 23:07:58",3129995,117399,"Campaign053"
"2015-04-30 22:37:26",3002073,146959,"Campaign014"
"2015-04-30 16:25:17",1469199,145058,"Campaign047"
"2015-04-30 21:02:22",1927755,88325,"Campaign027"
"2015-04-30 01:00:18",101643,90008,"Campaign079"
"2015-04-30 20:13:04",2423509,7140,"Campaign090"
"2015-04-30 15:35:46",1674835,40013,"Campaign103"
"2015-04-30 22:36:47",1266492,92287,"Campaign054"
"2015-04-30 20:51:46",3953388,6408,"Campaign011"
"2015-04-30 04:33:13",454890,13306,"Campaign079"
"2015-04-30 10:40:16",333132,90234,"Campaign014"
"2015-04-30 19:22:23",1980666,90234,"Campaign072"
"2015-04-30 20:26:45",2469246,20023,"Campaign083"
"2015-04-30 00:33:30",2371428,55035,"Campaign047"
"2015-04-30 17:38:04",1871108,95744,"Campaign062"
"2015-04-30 19:09:50",506787,18744,"Campaign032"
"2015-04-30 21:41:43",2669047,52394,"Campaign027"
"2015-04-30 20:27:01",98527,159317,"Campaign090"
"2015-04-30 08:59:08",916342,110313,"Campaign081"
"2015-04-30 12:59:41",1353083,8227,"Campaign010"
"2015-04-30 21:42:35",1609974,55801,"Campaign116"
"2015-04-30 21:11:13",891992,28245,"Campaign024"
"2015-04-30 16:19:36",1598114,69978,"Campaign021"
"2015-04-30 19:51:26",2356754,69978,"Campaign131"
"2015-04-30 05:55:07",536194,72812,"Campaign103"
"2015-04-30 05:55:09",561968,72812,"Campaign103"
"2015-04-30 17:55:22",2002647,117828,"Campaign025"
"2015-04-30 23:23:06",3209527,115298,"Campaign070"
"2015-04-30 06:15:29",3525684,59197,"Campaign115"
"2015-04-30 22:13:27",2898065,72036,"Campaign020"
"2015-04-30 06:15:27",3409900,19945,"Campaign090"
"2015-04-30 23:37:36",2741539,131231,"Campaign080"
"2015-04-30 11:34:16",1176949,148244,"Campaign131"
"2015-04-30 11:43:19",1189203,148244,"Campaign131"
"2015-04-30 13:20:29",1395362,62253,"Campaign014"
"2015-04-30 02:50:30",1124626,166284,"Campaign098"
"2015-04-30 22:15:17",2894134,165737,"Campaign027"
"2015-04-30 17:46:24",2668380,96385,"Campaign055"
"2015-04-30 19:20:54",3085709,59211,"Campaign071"
"2015-04-30 22:24:22",2847258,44870,"Campaign027"
"2015-04-30 19:08:34",2264243,99268,"Campaign010"
"2015-04-30 19:08:34",2264243,115915,"Campaign010"
"2015-04-30 19:14:49",2673062,39755,"Campaign091"
"2015-04-30 07:40:09",756871,103563,"Campaign047"
"2015-04-30 21:48:58",2296008,69839,"Campaign108"
"2015-04-30 07:18:28",1457139,125293,"Campaign081"
"2015-04-30 22:11:51",2818452,81682,"Campaign027"
"2015-04-30 23:52:51",3281469,81682,"Campaign027"
"2015-04-30 10:02:39",891164,35941,"Campaign131"
"2015-04-30 22:10:24",2888545,150440,"Campaign053"
"2015-04-30 20:57:39",2574293,25713,"Campaign028"
"2015-04-30 06:53:31",2095938,78822,"Campaign112"
"2015-04-30 07:23:12",722073,136981,"Campaign103"
"2015-04-30 20:47:36",3317685,82455,"Campaign038"
"2015-04-30 22:50:30",3038654,97420,"Campaign068"
"2015-04-30 23:44:13",1915960,34474,"Campaign082"
"2015-04-30 10:16:44",523798,70608,"Campaign098"
"2015-04-30 04:04:06",469195,73270,"Campaign131"
"2015-04-30 10:11:50",1003870,71260,"Campaign098"
"2015-04-30 08:10:11",2497655,129854,"Campaign021"
"2015-04-30 22:00:54",2752314,32849,"Campaign090"
"2015-04-30 13:05:05",1278280,124660,"Campaign057"
"2015-04-30 22:52:15",3073769,130586,"Campaign027"
"2015-04-30 19:58:07",2117129,95358,"Campaign132"
"2015-04-30 22:55:44",3054715,153476,"Campaign090"
"2015-04-30 12:51:16",1335200,55766,"Campaign027"
"2015-04-30 17:01:25",1983091,8187,"Campaign027"
"2015-04-30 21:29:39",2658571,18273,"Campaign027"
