0 1:35 2:0 3:1 4:1 5:0 6:73 7:0 8:0 9:0 10:28 11:0 12:79 13:2 14:-1 15:0 16:0
0 1:48 2:3 3:0 4:3 5:0 6:134 7:0 8:0 9:0 10:28 11:0 12:315 13:2 14:-1 15:0 16:0
0 1:29 2:6 3:0 4:1 5:0 6:5605 7:0 8:0 9:0 10:28 11:0 12:117 13:2 14:-1 15:0 16:0
0 1:28 2:7 3:1 4:1 5:0 6:3331 7:0 8:0 9:0 10:28 11:0 12:229 13:2 14:-1 15:0 16:0
0 1:27 2:8 3:1 4:0 5:0 6:5214 7:0 8:0 9:0 10:28 11:0 12:94 13:1 14:-1 15:0 16:0
0 1:51 2:7 3:2 4:1 5:0 6:-245 7:0 8:1 9:0 10:28 11:0 12:612 13:2 14:-1 15:0 16:0
0 1:40 2:1 3:1 4:0 5:0 6:-89 7:0 8:0 9:0 10:28 11:0 12:83 13:4 14:-1 15:0 16:0
0 1:60 2:5 3:0 4:3 5:0 6:170 7:0 8:0 9:0 10:28 11:0 12:338 13:2 14:-1 15:0 16:0
0 1:28 2:1 3:1 4:1 5:0 6:1417 7:0 8:0 9:0 10:28 11:0 12:491 13:1 14:-1 15:0 16:0
0 1:42 2:0 3:1 4:0 5:0 6:4264 7:0 8:0 9:0 10:28 11:0 12:882 13:1 14:-1 15:0 16:0
1 1:28 2:11 3:1 4:1 5:0 6:949 7:0 8:0 9:0 10:28 11:0 12:1730 13:1 14:-1 15:0 16:0
0 1:27 2:6 3:1 4:1 5:0 6:242 7:0 8:1 9:0 10:28 11:0 12:83 13:1 14:-1 15:0 16:0
0 1:33 2:6 3:1 4:3 5:0 6:-258 7:0 8:0 9:0 10:28 11:0 12:193 13:2 14:-1 15:0 16:0
0 1:34 2:2 3:0 4:0 5:0 6:105 7:0 8:0 9:0 10:28 11:0 12:249 13:2 14:-1 15:0 16:0
0 1:29 2:3 3:0 4:3 5:0 6:1280 7:0 8:0 9:0 10:28 11:0 12:629 13:2 14:-1 15:0 16:0
0 1:34 2:3 3:0 4:1 5:0 6:504 7:0 8:0 9:0 10:28 11:0 12:260 13:2 14:-1 15:0 16:0
0 1:31 2:0 3:1 4:0 5:0 6:-160 7:0 8:0 9:0 10:28 11:0 12:202 13:2 14:-1 15:0 16:0
0 1:31 2:6 3:1 4:1 5:0 6:1306 7:0 8:0 9:0 10:28 11:0 12:217 13:5 14:-1 15:0 16:0
0 1:36 2:3 3:1 4:1 5:0 6:3254 7:0 8:0 9:0 10:28 11:0 12:300 13:3 14:-1 15:0 16:0
0 1:26 2:3 3:1 4:1 5:0 6:419 7:0 8:0 9:0 10:28 11:0 12:94 13:3 14:-1 15:0 16:0
0 1:34 2:3 3:0 4:1 5:0 6:-58 7:0 8:1 9:0 10:28 11:0 12:157 13:2 14:-1 15:0 16:0
0 1:30 2:2 3:0 4:1 5:0 6:2926 7:0 8:0 9:0 10:28 11:0 12:238 13:8 14:-1 15:0 16:0
0 1:33 2:0 3:1 4:0 5:0 6:-61 7:1 8:0 9:0 10:28 11:0 12:50 13:2 14:-1 15:0 16:0
0 1:39 2:6 3:2 4:1 5:0 6:22 7:1 8:0 9:0 10:28 11:0 12:121 13:3 14:-1 15:0 16:0
0 1:45 2:7 3:0 4:1 5:0 6:-36 7:0 8:1 9:0 10:28 11:0 12:389 13:4 14:-1 15:0 16:0
0 1:35 2:0 3:1 4:2 5:0 6:137 7:1 8:0 9:0 10:28 11:0 12:667 13:3 14:-1 15:0 16:0
0 1:25 2:3 3:2 4:1 5:0 6:2428 7:0 8:0 9:0 10:28 11:0 12:376 13:4 14:-1 15:0 16:0
0 1:57 2:6 3:0 4:1 5:0 6:100 7:1 8:0 9:0 10:28 11:0 12:23 13:16 14:-1 15:0 16:0
0 1:54 2:5 3:0 4:1 5:0 6:24 7:0 8:0 9:0 10:28 11:0 12:404 13:1 14:-1 15:0 16:0
0 1:30 2:11 3:1 4:0 5:0 6:2030 7:0 8:0 9:0 10:28 11:0 12:27 13:2 14:-1 15:0 16:0
0 1:26 2:11 3:1 4:0 5:0 6:0 7:0 8:0 9:0 10:28 11:0 12:124 13:1 14:-1 15:0 16:0
0 1:33 2:1 3:1 4:1 5:0 6:-409 7:0 8:0 9:0 10:28 11:0 12:96 13:1 14:-1 15:0 16:0
0 1:26 2:1 3:1 4:1 5:0 6:855 7:0 8:0 9:0 10:28 11:0 12:87 13:2 14:-1 15:0 16:0
0 1:53 2:6 3:0 4:1 5:0 6:614 7:0 8:0 9:0 10:28 11:0 12:126 13:2 14:-1 15:0 16:0
0 1:35 2:6 3:1 4:1 5:0 6:3 7:0 8:0 9:0 10:28 11:0 12:330 13:5 14:-1 15:0 16:0
0 1:27 2:1 3:1 4:1 5:0 6:648 7:0 8:0 9:0 10:28 11:0 12:198 13:3 14:-1 15:0 16:0
0 1:35 2:8 3:1 4:0 5:0 6:935 7:0 8:0 9:0 10:28 11:0 12:259 13:2 14:-1 15:0 16:0
0 1:39 2:7 3:0 4:1 5:0 6:695 7:0 8:0 9:0 10:28 11:0 12:429 13:10 14:-1 15:0 16:0
0 1:32 2:6 3:1 4:1 5:0 6:73 7:0 8:0 9:0 10:28 11:0 12:545 13:1 14:-1 15:0 16:0
0 1:31 2:3 3:0 4:1 5:0 6:1039 7:0 8:0 9:0 10:28 11:0 12:44 13:7 14:-1 15:0 16:0
0 1:34 2:0 3:0 4:0 5:0 6:-304 7:0 8:0 9:0 10:28 11:0 12:279 13:2 14:-1 15:0 16:0
0 1:38 2:3 3:1 4:2 5:0 6:241 7:0 8:0 9:0 10:28 11:0 12:172 13:2 14:-1 15:0 16:0
0 1:39 2:0 3:2 4:0 5:0 6:133 7:0 8:0 9:0 10:28 11:0 12:136 13:2 14:-1 15:0 16:0
0 1:46 2:6 3:0 4:1 5:0 6:1328 7:0 8:0 9:0 10:28 11:0 12:82 13:6 14:-1 15:0 16:0
0 1:29 2:3 3:1 4:1 5:0 6:0 7:0 8:0 9:0 10:28 11:0 12:324 13:4 14:-1 15:0 16:0
0 1:47 2:7 3:2 4:1 5:0 6:-288 7:0 8:0 9:0 10:28 11:0 12:107 13:7 14:-1 15:0 16:0
0 1:53 2:0 3:0 4:0 5:0 6:3443 7:0 8:0 9:0 10:28 11:0 12:48 13:2 14:-1 15:0 16:0
0 1:29 2:0 3:2 4:0 5:0 6:415 7:0 8:1 9:0 10:28 11:0 12:449 13:4 14:-1 15:0 16:0
0 1:58 2:5 3:0 4:1 5:0 6:255 7:1 8:0 9:0 10:28 11:0 12:362 13:3 14:-1 15:0 16:0
0 1:34 2:1 3:0 4:1 5:0 6:6 7:0 8:0 9:0 10:28 11:0 12:99 13:2 14:-1 15:0 16:0
0 1:26 2:3 3:0 4:1 5:0 6:-284 7:0 8:0 9:0 10:28 11:0 12:207 13:3 14:-1 15:0 16:0
0 1:31 2:0 3:1 4:0 5:0 6:305 7:0 8:0 9:0 10:28 11:0 12:297 13:14 14:-1 15:0 16:0
0 1:55 2:3 3:0 4:3 5:0 6:81 7:0 8:0 9:0 10:28 11:0 12:172 13:1 14:-1 15:0 16:0
0 1:30 2:3 3:0 4:3 5:0 6:2607 7:0 8:0 9:0 10:28 11:0 12:158 13:10 14:-1 15:0 16:0
0 1:29 2:3 3:0 4:1 5:0 6:201 7:0 8:0 9:0 10:28 11:0 12:180 13:2 14:-1 15:0 16:0
0 1:44 2:1 3:0 4:1 5:0 6:265 7:0 8:0 9:0 10:28 11:0 12:453 13:2 14:-1 15:0 16:0
0 1:33 2:3 3:0 4:1 5:0 6:625 7:0 8:0 9:0 10:28 11:0 12:410 13:1 14:-1 15:0 16:0
0 1:42 2:3 3:0 4:1 5:0 6:1134 7:0 8:0 9:0 10:28 11:0 12:424 13:3 14:-1 15:0 16:0
0 1:57 2:4 3:0 4:2 5:0 6:327 7:0 8:0 9:0 10:28 11:0 12:74 13:2 14:-1 15:0 16:0
0 1:38 2:1 3:0 4:0 5:0 6:-1350 7:0 8:1 9:0 10:28 11:0 12:96 13:4 14:-1 15:0 16:0
0 1:22 2:3 3:1 4:3 5:0 6:3198 7:0 8:0 9:0 10:28 11:0 12:109 13:2 14:-1 15:0 16:0
0 1:36 2:3 3:1 4:3 5:0 6:2176 7:0 8:0 9:0 10:28 11:0 12:52 13:2 14:-1 15:0 16:0
0 1:39 2:3 3:0 4:3 5:0 6:-310 7:0 8:1 9:0 10:28 11:0 12:26 13:5 14:-1 15:0 16:0
0 1:45 2:7 3:0 4:1 5:0 6:692 7:0 8:0 9:0 10:28 11:0 12:506 13:2 14:-1 15:0 16:0
0 1:35 2:3 3:0 4:3 5:0 6:4366 7:0 8:0 9:0 10:28 11:0 12:173 13:3 14:-1 15:0 16:0
0 1:22 2:7 3:1 4:3 5:0 6:35 7:0 8:0 9:0 10:28 11:0 12:106 13:3 14:-1 15:0 16:0
0 1:56 2:0 3:2 4:0 5:0 6:442 7:1 8:0 9:0 10:28 11:0 12:77 13:3 14:-1 15:0 16:0
0 1:31 2:0 3:1 4:0 5:0 6:44 7:1 8:0 9:0 10:28 11:0 12:95 13:2 14:-1 15:0 16:0
0 1:51 2:1 3:2 4:1 5:0 6:0 7:0 8:0 9:0 10:28 11:0 12:463 13:2 14:-1 15:0 16:0
0 1:37 2:7 3:1 4:0 5:0 6:223 7:0 8:0 9:0 10:28 11:0 12:25 13:1 14:-1 15:0 16:0
0 1:32 2:1 3:1 4:0 5:0 6:92 7:0 8:0 9:0 10:28 11:0 12:116 13:1 14:-1 15:0 16:0
0 1:39 2:7 3:0 4:1 5:0 6:-971 7:0 8:1 9:0 10:28 11:0 12:104 13:2 14:-1 15:0 16:0
0 1:32 2:1 3:1 4:1 5:0 6:1307 7:0 8:0 9:0 10:28 11:0 12:267 13:2 14:-1 15:0 16:0
0 1:30 2:7 3:0 4:1 5:0 6:179 7:0 8:0 9:0 10:28 11:0 12:64 13:1 14:-1 15:0 16:0
0 1:31 2:3 3:0 4:1 5:0 6:1117 7:0 8:0 9:0 10:28 11:0 12:340 13:3 14:-1 15:0 16:0
0 1:51 2:0 3:1 4:2 5:0 6:-461 7:0 8:0 9:0 10:28 11:0 12:33 13:2 14:-1 15:0 16:0
0 1:27 2:7 3:1 4:0 5:0 6:5883 7:0 8:0 9:0 10:28 11:0 12:325 13:2 14:-1 15:0 16:0
0 1:33 2:3 3:0 4:3 5:0 6:-342 7:0 8:0 9:0 10:28 11:0 12:528 13:2 14:-1 15:0 16:0
0 1:24 2:7 3:1 4:0 5:0 6:1385 7:0 8:0 9:0 10:28 11:0 12:1277 13:2 14:-1 15:0 16:0
0 1:52 2:3 3:0 4:3 5:0 6:-211 7:0 8:1 9:0 10:28 11:0 12:153 13:2 14:-1 15:0 16:0
0 1:39 2:3 3:0 4:1 5:0 6:2612 7:0 8:0 9:0 10:28 11:0 12:363 13:4 14:-1 15:0 16:0
0 1:31 2:3 3:1 4:3 5:0 6:124 7:0 8:0 9:0 10:28 11:0 12:411 13:3 14:-1 15:0 16:0
0 1:33 2:6 3:0 4:1 5:1 6:-675 7:0 8:0 9:0 10:28 11:0 12:245 13:2 14:-1 15:0 16:0
0 1:27 2:0 3:1 4:0 5:0 6:3104 7:0 8:0 9:0 10:28 11:0 12:160 13:2 14:-1 15:0 16:0
0 1:44 2:1 3:0 4:1 5:0 6:398 7:0 8:0 9:0 10:28 11:0 12:140 13:5 14:-1 15:0 16:0
0 1:56 2:1 3:2 4:1 5:0 6:77 7:0 8:1 9:0 10:28 11:0 12:25 13:2 14:-1 15:0 16:0
0 1:50 2:1 3:2 4:2 5:0 6:2706 7:0 8:0 9:0 10:28 11:0 12:179 13:3 14:-1 15:0 16:0
0 1:54 2:0 3:2 4:0 5:0 6:192 7:0 8:0 9:0 10:28 11:0 12:157 13:3 14:-1 15:0 16:0
0 1:33 2:6 3:0 4:0 5:0 6:957 7:0 8:0 9:0 10:28 11:0 12:361 13:4 14:-1 15:0 16:0
0 1:51 2:3 3:0 4:3 5:0 6:593 7:0 8:0 9:0 10:28 11:0 12:157 13:2 14:-1 15:0 16:0
0 1:32 2:0 3:1 4:0 5:0 6:1493 7:0 8:0 9:0 10:28 11:0 12:65 13:11 14:-1 15:0 16:0
0 1:32 2:3 3:0 4:1 5:0 6:0 7:0 8:0 9:0 10:28 11:0 12:386 13:3 14:-1 15:0 16:0
0 1:35 2:3 3:0 4:3 5:0 6:51 7:0 8:0 9:0 10:28 11:0 12:593 13:2 14:-1 15:0 16:0
0 1:47 2:1 3:0 4:1 5:0 6:-938 7:0 8:0 9:0 10:28 11:0 12:176 13:2 14:-1 15:0 16:0
0 1:49 2:3 3:0 4:1 5:0 6:457 7:0 8:1 9:0 10:28 11:0 12:189 13:2 14:-1 15:0 16:0
0 1:54 2:1 3:0 4:0 5:1 6:337 7:0 8:0 9:0 10:28 11:0 12:302 13:2 14:-1 15:0 16:0
0 1:31 2:6 3:1 4:0 5:0 6:1531 7:0 8:0 9:0 10:28 11:0 12:48 13:5 14:-1 15:0 16:0
0 1:26 2:7 3:0 4:1 5:0 6:33 7:0 8:0 9:0 10:28 11:0 12:51 13:4 14:-1 15:0 16:0
0 1:42 2:1 3:2 4:1 5:0 6:0 7:0 8:0 9:0 10:28 11:0 12:471 13:2 14:-1 15:0 16:0
0 1:45 2:1 3:1 4:0 5:0 6:5336 7:1 8:0 9:0 10:28 11:0 12:99 13:2 14:-1 15:0 16:0
0 1:36 2:1 3:0 4:1 5:1 6:947 7:0 8:0 9:0 10:28 11:0 12:452 13:2 14:-1 15:0 16:0
0 1:40 2:6 3:0 4:1 5:0 6:2 7:1 8:0 9:0 10:28 11:0 12:187 13:3 14:-1 15:0 16:0
0 1:45 2:6 3:0 4:1 5:0 6:935 7:0 8:1 9:0 10:28 11:0 12:22 13:7 14:-1 15:0 16:0
0 1:27 2:0 3:1 4:0 5:0 6:731 7:0 8:0 9:0 10:28 11:0 12:335 13:2 14:-1 15:0 16:0
0 1:51 2:3 3:0 4:3 5:0 6:-1 7:1 8:0 9:0 10:28 11:0 12:110 13:8 14:-1 15:0 16:0
0 1:30 2:1 3:1 4:0 5:0 6:419 7:0 8:1 9:0 10:28 11:0 12:299 13:3 14:-1 15:0 16:0
0 1:28 2:6 3:0 4:1 5:0 6:22171 7:0 8:0 9:0 10:28 11:0 12:85 13:3 14:-1 15:0 16:0
0 1:32 2:8 3:0 4:1 5:0 6:-33 7:0 8:0 9:0 10:28 11:0 12:234 13:3 14:-1 15:0 16:0
0 1:57 2:6 3:2 4:1 5:0 6:-140 7:0 8:0 9:0 10:28 11:0 12:264 13:2 14:-1 15:0 16:0
0 1:31 2:6 3:0 4:1 5:0 6:439 7:1 8:0 9:0 10:28 11:0 12:233 13:4 14:-1 15:0 16:0
0 1:47 2:1 3:0 4:2 5:0 6:-598 7:0 8:0 9:0 10:28 11:0 12:239 13:4 14:-1 15:0 16:0
0 1:34 2:3 3:0 4:1 5:0 6:261 7:0 8:0 9:0 10:28 11:0 12:611 13:3 14:-1 15:0 16:0
0 1:50 2:3 3:0 4:1 5:0 6:-160 7:0 8:0 9:0 10:28 11:0 12:600 13:2 14:-1 15:0 16:0
0 1:33 2:6 3:1 4:1 5:0 6:322 7:0 8:0 9:0 10:28 11:0 12:266 13:4 14:-1 15:0 16:0
0 1:25 2:3 3:0 4:1 5:0 6:1025 7:0 8:0 9:0 10:28 11:0 12:478 13:2 14:-1 15:0 16:0
0 1:39 2:3 3:0 4:1 5:1 6:-931 7:0 8:0 9:0 10:28 11:0 12:92 13:5 14:-1 15:0 16:0
0 1:37 2:6 3:0 4:1 5:0 6:-107 7:0 8:0 9:0 10:28 11:0 12:158 13:2 14:-1 15:0 16:0
0 1:40 2:0 3:0 4:0 5:0 6:481 7:0 8:0 9:0 10:28 11:0 12:198 13:2 14:-1 15:0 16:0
0 1:43 2:6 3:0 4:3 5:0 6:-516 7:0 8:0 9:0 10:28 11:0 12:438 13:2 14:-1 15:0 16:0
0 1:32 2:8 3:0 4:1 5:0 6:610 7:0 8:0 9:0 10:28 11:0 12:75 13:6 14:-1 15:0 16:0
0 1:25 2:3 3:1 4:1 5:0 6:579 7:0 8:0 9:0 10:28 11:0 12:225 13:4 14:-1 15:0 16:0
0 1:34 2:3 3:0 4:1 5:0 6:225 7:0 8:0 9:0 10:28 11:0 12:342 13:2 14:-1 15:0 16:0
0 1:30 2:3 3:0 4:1 5:0 6:1780 7:0 8:0 9:0 10:28 11:0 12:116 13:12 14:-1 15:0 16:0
0 1:41 2:7 3:0 4:1 5:0 6:803 7:0 8:0 9:0 10:28 11:0 12:88 13:3 14:-1 15:0 16:0
0 1:36 2:3 3:0 4:1 5:1 6:-347 7:0 8:1 9:0 10:28 11:0 12:109 13:3 14:-1 15:0 16:0
0 1:28 2:6 3:1 4:1 5:0 6:1238 7:0 8:0 9:0 10:28 11:0 12:252 13:2 14:-1 15:0 16:0
0 1:29 2:3 3:1 4:1 5:0 6:992 7:0 8:1 9:0 10:28 11:0 12:456 13:2 14:-1 15:0 16:0
0 1:30 2:3 3:0 4:3 5:1 6:0 7:0 8:1 9:0 10:28 11:0 12:92 13:5 14:-1 15:0 16:0
0 1:22 2:11 3:1 4:1 5:0 6:489 7:1 8:0 9:0 10:28 11:0 12:223 13:5 14:-1 15:0 16:0
0 1:28 2:3 3:0 4:1 5:0 6:-717 7:0 8:0 9:0 10:28 11:0 12:148 13:3 14:-1 15:0 16:0
0 1:27 2:3 3:1 4:3 5:0 6:3955 7:0 8:0 9:0 10:28 11:0 12:205 13:3 14:-1 15:0 16:0
0 1:31 2:3 3:1 4:2 5:0 6:667 7:0 8:0 9:0 10:28 11:0 12:80 13:3 14:-1 15:0 16:0
0 1:42 2:9 3:2 4:1 5:0 6:325 7:0 8:0 9:0 10:28 11:0 12:97 13:4 14:-1 15:0 16:0
0 1:32 2:1 3:0 4:0 5:0 6:3538 7:0 8:0 9:0 10:28 11:0 12:95 13:5 14:-1 15:0 16:0
0 1:25 2:3 3:0 4:1 5:0 6:192 7:0 8:0 9:0 10:28 11:0 12:357 13:3 14:-1 15:0 16:0
0 1:55 2:7 3:2 4:1 5:0 6:2166 7:0 8:0 9:0 10:28 11:0 12:23 13:17 14:-1 15:0 16:0
0 1:33 2:7 3:0 4:1 5:0 6:-384 7:0 8:0 9:0 10:28 11:0 12:513 13:2 14:-1 15:0 16:0
0 1:45 2:7 3:1 4:1 5:0 6:1377 7:0 8:0 9:0 10:28 11:0 12:171 13:5 14:-1 15:0 16:0
0 1:43 2:3 3:0 4:3 5:0 6:50 7:1 8:0 9:0 10:28 11:0 12:90 13:8 14:-1 15:0 16:0
0 1:32 2:3 3:0 4:1 5:1 6:-354 7:0 8:1 9:0 10:28 11:0 12:51 13:2 14:-1 15:0 16:0
1 1:51 2:2 3:0 4:2 5:0 6:606 7:0 8:0 9:0 10:28 11:0 12:560 13:9 14:-1 15:0 16:0
0 1:35 2:3 3:0 4:1 5:0 6:120 7:0 8:0 9:0 10:28 11:0 12:245 13:2 14:-1 15:0 16:0
0 1:44 2:1 3:2 4:1 5:0 6:-357 7:0 8:1 9:0 10:28 11:0 12:318 13:2 14:-1 15:0 16:0
0 1:44 2:3 3:0 4:3 5:0 6:194 7:0 8:0 9:0 10:28 11:0 12:105 13:2 14:-1 15:0 16:0
0 1:40 2:1 3:0 4:1 5:0 6:-378 7:0 8:0 9:0 10:28 11:0 12:261 13:2 14:-1 15:0 16:0
0 1:24 2:8 3:1 4:0 5:0 6:931 7:0 8:0 9:0 10:28 11:0 12:200 13:4 14:-1 15:0 16:0
0 1:32 2:1 3:1 4:1 5:0 6:1210 7:0 8:1 9:0 10:28 11:0 12:267 13:4 14:-1 15:0 16:0
0 1:51 2:1 3:2 4:1 5:0 6:329 7:0 8:0 9:0 10:28 11:0 12:191 13:5 14:-1 15:0 16:0
0 1:28 2:0 3:1 4:0 5:0 6:355 7:0 8:1 9:0 10:28 11:0 12:300 13:4 14:-1 15:0 16:0
0 1:45 2:6 3:0 4:1 5:0 6:25 7:0 8:0 9:0 10:28 11:0 12:82 13:4 14:-1 15:0 16:0
0 1:32 2:6 3:0 4:1 5:0 6:739 7:0 8:1 9:0 10:28 11:0 12:153 13:3 14:-1 15:0 16:0
0 1:25 2:3 3:0 4:1 5:0 6:758 7:0 8:0 9:0 10:28 11:0 12:504 13:3 14:-1 15:0 16:0
0 1:29 2:8 3:0 4:1 5:0 6:542 7:1 8:0 9:0 10:28 11:0 12:104 13:3 14:-1 15:0 16:0
0 1:29 2:1 3:1 4:1 5:0 6:740 7:0 8:0 9:0 10:28 11:0 12:194 13:3 14:-1 15:0 16:0
0 1:38 2:3 3:0 4:3 5:0 6:476 7:0 8:0 9:0 10:28 11:0 12:212 13:4 14:-1 15:0 16:0
0 1:44 2:3 3:0 4:3 5:0 6:3753 7:0 8:0 9:0 10:28 11:0 12:122 13:4 14:-1 15:0 16:0
0 1:34 2:1 3:1 4:1 5:0 6:1386 7:0 8:1 9:0 10:28 11:0 12:185 13:6 14:-1 15:0 16:0
0 1:31 2:1 3:1 4:1 5:0 6:335 7:0 8:0 9:0 10:28 11:0 12:87 13:5 14:-1 15:0 16:0
0 1:41 2:6 3:1 4:1 5:0 6:882 7:0 8:1 9:0 10:28 11:0 12:145 13:2 14:-1 15:0 16:0
0 1:35 2:3 3:0 4:1 5:0 6:-659 7:0 8:1 9:0 10:28 11:0 12:30 13:2 14:-1 15:0 16:0
0 1:40 2:3 3:0 4:1 5:0 6:-428 7:0 8:0 9:0 10:28 11:0 12:585 13:3 14:-1 15:0 16:0
0 1:29 2:0 3:1 4:0 5:0 6:119 7:0 8:0 9:0 10:28 11:0 12:136 13:2 14:-1 15:0 16:0
0 1:26 2:3 3:0 4:1 5:0 6:245 7:0 8:0 9:0 10:28 11:0 12:146 13:2 14:-1 15:0 16:0
0 1:59 2:1 3:0 4:1 5:0 6:519 7:0 8:0 9:0 10:28 11:0 12:90 13:8 14:-1 15:0 16:0
0 1:39 2:7 3:1 4:1 5:0 6:300 7:0 8:1 9:0 10:28 11:0 12:180 13:2 14:-1 15:0 16:0
0 1:33 2:7 3:1 4:1 5:0 6:91 7:1 8:1 9:0 10:28 11:0 12:376 13:3 14:-1 15:0 16:0
0 1:43 2:1 3:0 4:1 5:0 6:-496 7:0 8:0 9:0 10:29 11:0 12:100 13:2 14:-1 15:0 16:0
0 1:50 2:0 3:0 4:1 5:0 6:-187 7:0 8:0 9:0 10:29 11:0 12:31 13:2 14:-1 15:0 16:0
0 1:48 2:1 3:0 4:1 5:0 6:219 7:0 8:1 9:0 10:29 11:0 12:154 13:4 14:-1 15:0 16:0
0 1:46 2:3 3:2 4:3 5:0 6:571 7:0 8:1 9:0 10:29 11:0 12:93 13:1 14:-1 15:0 16:0
0 1:31 2:3 3:1 4:3 5:0 6:-495 7:0 8:0 9:0 10:29 11:0 12:334 13:2 14:-1 15:0 16:0
0 1:43 2:1 3:1 4:1 5:0 6:11269 7:1 8:0 9:0 10:29 11:0 12:92 13:1 14:-1 15:0 16:0
0 1:28 2:3 3:0 4:1 5:0 6:2 7:0 8:0 9:0 10:29 11:0 12:750 13:2 14:-1 15:0 16:0
0 1:40 2:6 3:0 4:2 5:0 6:3557 7:0 8:0 9:0 10:29 11:0 12:332 13:1 14:-1 15:0 16:0
0 1:34 2:7 3:1 4:1 5:0 6:34 7:0 8:1 9:0 10:29 11:0 12:333 13:3 14:-1 15:0 16:0
0 1:42 2:3 3:1 4:3 5:0 6:181 7:0 8:0 9:0 10:29 11:0 12:118 13:2 14:-1 15:0 16:0
0 1:51 2:6 3:0 4:3 5:0 6:943 7:0 8:0 9:0 10:29 11:0 12:620 13:1 14:-1 15:0 16:0
0 1:41 2:3 3:0 4:1 5:0 6:1020 7:0 8:0 9:0 10:29 11:0 12:276 13:1 14:-1 15:0 16:0
0 1:34 2:3 3:0 4:1 5:0 6:250 7:0 8:0 9:0 10:29 11:0 12:193 13:6 14:-1 15:0 16:0
0 1:43 2:0 3:0 4:0 5:0 6:724 7:0 8:0 9:0 10:29 11:0 12:138 13:1 14:-1 15:0 16:0
0 1:59 2:1 3:0 4:3 5:0 6:4243 7:0 8:0 9:0 10:29 11:0 12:233 13:1 14:-1 15:0 16:0
0 1:48 2:3 3:0 4:1 5:0 6:48 7:0 8:1 9:0 10:29 11:0 12:144 13:1 14:-1 15:0 16:0
1 1:35 2:3 3:0 4:1 5:0 6:0 7:0 8:1 9:0 10:29 11:0 12:543 13:1 14:-1 15:0 16:0
0 1:53 2:5 3:0 4:1 5:0 6:1004 7:0 8:0 9:0 10:29 11:0 12:155 13:1 14:-1 15:0 16:0
0 1:50 2:1 3:2 4:2 5:0 6:1328 7:0 8:0 9:0 10:29 11:0 12:140 13:1 14:-1 15:0 16:0
0 1:33 2:0 3:0 4:0 5:0 6:2508 7:0 8:0 9:0 10:29 11:0 12:42 13:7 14:-1 15:0 16:0
0 1:24 2:11 3:1 4:1 5:0 6:1919 7:0 8:0 9:0 10:29 11:0 12:127 13:4 14:-1 15:0 16:0
0 1:52 2:7 3:2 4:3 5:0 6:130 7:0 8:0 9:0 10:29 11:0 12:103 13:2 14:-1 15:0 16:0
0 1:35 2:1 3:1 4:0 5:0 6:485 7:0 8:0 9:0 10:29 11:0 12:205 13:5 14:-1 15:0 16:0
0 1:30 2:7 3:1 4:1 5:0 6:179 7:0 8:0 9:0 10:29 11:0 12:286 13:3 14:-1 15:0 16:0
0 1:41 2:0 3:0 4:0 5:0 6:615 7:0 8:0 9:0 10:29 11:0 12:37 13:1 14:-1 15:0 16:0
0 1:45 2:0 3:1 4:0 5:0 6:2571 7:0 8:0 9:0 10:29 11:0 12:54 13:1 14:-1 15:0 16:0
0 1:43 2:3 3:0 4:1 5:0 6:-111 7:0 8:0 9:0 10:29 11:0 12:132 13:3 14:-1 15:0 16:0
0 1:42 2:1 3:2 4:1 5:0 6:-106 7:0 8:0 9:0 10:29 11:0 12:95 13:1 14:-1 15:0 16:0
0 1:45 2:1 3:1 4:1 5:0 6:31 7:1 8:0 9:0 10:29 11:0 12:177 13:1 14:-1 15:0 16:0
0 1:50 2:3 3:0 4:3 5:0 6:84 7:0 8:0 9:0 10:29 11:0 12:179 13:1 14:-1 15:0 16:0
0 1:43 2:3 3:0 4:1 5:0 6:0 7:0 8:1 9:0 10:29 11:0 12:242 13:1 14:-1 15:0 16:0
0 1:31 2:7 3:0 4:1 5:0 6:3181 7:0 8:0 9:0 10:29 11:0 12:128 13:7 14:-1 15:0 16:0
0 1:59 2:3 3:0 4:3 5:0 6:748 7:1 8:0 9:0 10:29 11:0 12:184 13:1 14:-1 15:0 16:0
0 1:40 2:6 3:0 4:3 5:0 6:1314 7:0 8:0 9:0 10:29 11:0 12:284 13:1 14:-1 15:0 16:0
0 1:36 2:1 3:1 4:2 5:0 6:0 7:0 8:0 9:0 10:29 11:0 12:148 13:1 14:-1 15:0 16:0
0 1:27 2:1 3:1 4:0 5:0 6:3083 7:0 8:0 9:0 10:29 11:0 12:244 13:2 14:-1 15:0 16:0
0 1:21 2:7 3:1 4:1 5:0 6:1903 7:0 8:0 9:0 10:29 11:0 12:107 13:2 14:-1 15:0 16:0
0 1:37 2:3 3:0 4:1 5:0 6:-4 7:0 8:1 9:0 10:29 11:0 12:381 13:1 14:-1 15:0 16:0
0 1:26 2:1 3:1 4:0 5:0 6:813 7:0 8:0 9:0 10:29 11:0 12:140 13:3 14:-1 15:0 16:0
0 1:39 2:1 3:0 4:1 5:0 6:192 7:0 8:1 9:0 10:29 11:0 12:217 13:5 14:-1 15:0 16:0
0 1:50 2:5 3:0 4:1 5:0 6:6998 7:0 8:0 9:0 10:29 11:0 12:1196 13:1 14:-1 15:0 16:0
